cellosaurus_id,cell_line_name,pubchem_id,drug_name,AUC,tissue
CVCL_0599,SK-MEL-24,6450551,Axitinib,0.44596875,Skin
CVCL_0599,SK-MEL-24,9926054,BMS-345541,0.40665625,Skin
CVCL_0599,SK-MEL-24,9933475,Cediranib,0.3620625,Skin
CVCL_0600,SK-MEL-31,11152667,AZD7762,0.349125,Skin
CVCL_0600,SK-MEL-31,123631,Gefitinib,0.43240625,Skin
CVCL_0600,SK-MEL-31,135398516,OSI-027,0.40234375,Skin
CVCL_0600,SK-MEL-31,156422,Doramapimod,0.48221875,Skin
CVCL_0600,SK-MEL-31,176870,Erlotinib,0.4204375,Skin
CVCL_0600,SK-MEL-31,216239,Sorafenib,0.40703125,Skin
CVCL_0600,SK-MEL-31,24771867,Alisertib,0.43625,Skin
CVCL_0600,SK-MEL-31,24821094,Ibrutinib,0.44675,Skin
CVCL_0600,SK-MEL-31,135398738,Dacarbazine,0.46696875,Skin
CVCL_0600,SK-MEL-31,3062316,Dasatinib,0.425,Skin
CVCL_0600,SK-MEL-31,36314,Paclitaxel,0.4026875,Skin
CVCL_0600,SK-MEL-31,44137675,AZD6482,0.38628125,Skin
CVCL_0600,SK-MEL-31,6450551,Axitinib,0.43171875,Skin
CVCL_0600,SK-MEL-31,9926054,BMS-345541,0.4485,Skin
CVCL_0620,MDA-MB-361,11152667,AZD7762,0.335375,Breast
CVCL_0620,MDA-MB-361,135398516,OSI-027,0.33275,Breast
CVCL_0620,MDA-MB-361,156422,Doramapimod,0.37925,Breast
CVCL_0620,MDA-MB-361,176870,Erlotinib,0.40259375,Breast
CVCL_0620,MDA-MB-361,216239,Sorafenib,0.38265625,Breast
CVCL_0620,MDA-MB-361,24771867,Alisertib,0.368625,Breast
CVCL_0620,MDA-MB-361,3062316,Dasatinib,0.42040625,Breast
CVCL_0620,MDA-MB-361,36314,Paclitaxel,0.35515625,Breast
CVCL_0620,MDA-MB-361,44137675,AZD6482,0.357375,Breast
CVCL_0620,MDA-MB-361,6450551,Axitinib,0.43009375,Breast
CVCL_0620,MDA-MB-361,9926054,BMS-345541,0.4056875,Breast
CVCL_0620,MDA-MB-361,9933475,Cediranib,0.36296875,Breast
CVCL_0629,SK-LU-1,11152667,AZD7762,0.179946875,Lung
CVCL_0629,SK-LU-1,123631,Gefitinib,0.3785,Lung
CVCL_0629,SK-LU-1,135398516,OSI-027,0.34321875,Lung
CVCL_0629,SK-LU-1,156422,Doramapimod,0.484875,Lung
CVCL_0629,SK-LU-1,176870,Erlotinib,0.4115,Lung
CVCL_0629,SK-LU-1,216239,Sorafenib,0.40653125,Lung
CVCL_0629,SK-LU-1,24771867,Alisertib,0.37484375,Lung
CVCL_0629,SK-LU-1,24821094,Ibrutinib,0.450875,Lung
CVCL_0629,SK-LU-1,135398738,Dacarbazine,0.4171875,Lung
CVCL_0629,SK-LU-1,3062316,Dasatinib,0.20916875,Lung
CVCL_0629,SK-LU-1,36314,Paclitaxel,0.42896875,Lung
CVCL_0629,SK-LU-1,44137675,AZD6482,0.3978125,Lung
CVCL_0629,SK-LU-1,6450551,Axitinib,0.42265625,Lung
CVCL_0629,SK-LU-1,9926054,BMS-345541,0.39021875,Lung
CVCL_1045,22Rv1,11152667,AZD7762,0.344375,Prostate
CVCL_1045,22Rv1,123631,Gefitinib,0.40884375,Prostate
CVCL_1045,22Rv1,135398516,OSI-027,0.33359375,Prostate
CVCL_1045,22Rv1,156422,Doramapimod,0.42475,Prostate
CVCL_1045,22Rv1,176870,Erlotinib,0.4448125,Prostate
CVCL_1045,22Rv1,216239,Sorafenib,0.4530625,Prostate
CVCL_1045,22Rv1,24771867,Alisertib,0.4105625,Prostate
CVCL_1045,22Rv1,135398738,Dacarbazine,0.41765625,Prostate
CVCL_1045,22Rv1,3062316,Dasatinib,0.4110625,Prostate
CVCL_1045,22Rv1,36314,Paclitaxel,0.239375,Prostate
CVCL_1045,22Rv1,44137675,AZD6482,0.40021875,Prostate
CVCL_1082,BEN,11152667,AZD7762,0.35640625,Lung
CVCL_1082,BEN,123631,Gefitinib,0.41078125,Lung
CVCL_1082,BEN,135398516,OSI-027,0.451375,Lung
CVCL_1082,BEN,156422,Doramapimod,0.503875,Lung
CVCL_1082,BEN,176870,Erlotinib,0.40959375,Lung
CVCL_1082,BEN,216239,Sorafenib,0.47146875,Lung
CVCL_1082,BEN,24771867,Alisertib,0.55753125,Lung
CVCL_1082,BEN,135398738,Dacarbazine,0.550125,Lung
CVCL_1082,BEN,3062316,Dasatinib,0.451875,Lung
CVCL_1082,BEN,36314,Paclitaxel,0.55340625,Lung
CVCL_1082,BEN,44137675,AZD6482,0.48353125,Lung
CVCL_1082,BEN,6450551,Axitinib,0.4873125,Lung
CVCL_1082,BEN,9926054,BMS-345541,0.42875,Lung
CVCL_1085,BHT-101,11152667,AZD7762,0.281196875,Thyroid
CVCL_1085,BHT-101,123631,Gefitinib,0.412,Thyroid
CVCL_1085,BHT-101,135398516,OSI-027,0.3690625,Thyroid
CVCL_1085,BHT-101,156422,Doramapimod,0.492125,Thyroid
CVCL_1085,BHT-101,176870,Erlotinib,0.43459375,Thyroid
CVCL_1085,BHT-101,216239,Sorafenib,0.43165625,Thyroid
CVCL_1085,BHT-101,24771867,Alisertib,0.41,Thyroid
CVCL_1085,BHT-101,135398738,Dacarbazine,0.4463125,Thyroid
CVCL_1085,BHT-101,3062316,Dasatinib,0.28891875,Thyroid
CVCL_1085,BHT-101,36314,Paclitaxel,0.3766875,Thyroid
CVCL_1085,BHT-101,44137675,AZD6482,0.42434375,Thyroid
CVCL_1085,BHT-101,6450551,Axitinib,0.48696875,Thyroid
CVCL_1085,BHT-101,9926054,BMS-345541,0.33734375,Thyroid
CVCL_1105,CAL-12T,11152667,AZD7762,0.1959625,Lung
CVCL_1105,CAL-12T,123631,Gefitinib,0.30231875,Lung
CVCL_1105,CAL-12T,135398516,OSI-027,0.35696875,Lung
CVCL_1105,CAL-12T,156422,Doramapimod,0.4646875,Lung
CVCL_1105,CAL-12T,176870,Erlotinib,0.305403125,Lung
CVCL_1105,CAL-12T,216239,Sorafenib,0.400375,Lung
CVCL_1105,CAL-12T,24771867,Alisertib,0.4126875,Lung
CVCL_1105,CAL-12T,135398738,Dacarbazine,0.40540625,Lung
CVCL_1105,CAL-12T,3062316,Dasatinib,0.18251875,Lung
CVCL_1105,CAL-12T,36314,Paclitaxel,0.210203125,Lung
CVCL_1105,CAL-12T,44137675,AZD6482,0.37790625,Lung
CVCL_1105,CAL-12T,6450551,Axitinib,0.4089375,Lung
CVCL_1105,CAL-12T,9926054,BMS-345541,0.37803125,Lung
CVCL_1133,COLO 741,11152667,AZD7762,0.33434375,Skin
CVCL_1133,COLO 741,123631,Gefitinib,0.31471875,Skin
CVCL_1133,COLO 741,135398516,OSI-027,0.3870625,Skin
CVCL_1133,COLO 741,156422,Doramapimod,0.4969375,Skin
CVCL_1133,COLO 741,24771867,Alisertib,0.48871875,Skin
CVCL_1133,COLO 741,36314,Paclitaxel,0.33303125,Skin
CVCL_1133,COLO 741,44137675,AZD6482,0.42521875,Skin
CVCL_1167,Daoy,11152667,AZD7762,0.278453125,Brain
CVCL_1167,Daoy,123631,Gefitinib,0.39825,Brain
CVCL_1167,Daoy,135398516,OSI-027,0.36678125,Brain
CVCL_1167,Daoy,156422,Doramapimod,0.4541875,Brain
CVCL_1167,Daoy,176870,Erlotinib,0.4303125,Brain
CVCL_1167,Daoy,216239,Sorafenib,0.37128125,Brain
CVCL_1167,Daoy,24771867,Alisertib,0.34571875,Brain
CVCL_1167,Daoy,135398738,Dacarbazine,0.41190625,Brain
CVCL_1167,Daoy,3062316,Dasatinib,0.31194375,Brain
CVCL_1167,Daoy,36314,Paclitaxel,0.149221875,Brain
CVCL_1167,Daoy,44137675,AZD6482,0.3781875,Brain
CVCL_1167,Daoy,6450551,Axitinib,0.42025,Brain
CVCL_1167,Daoy,9926054,BMS-345541,0.389875,Brain
CVCL_1183,DU4475,11152667,AZD7762,0.29285625,Breast
CVCL_1183,DU4475,123631,Gefitinib,0.38646875,Breast
CVCL_1183,DU4475,135398516,OSI-027,0.32496875,Breast
CVCL_1183,DU4475,156422,Doramapimod,0.4471875,Breast
CVCL_1183,DU4475,216239,Sorafenib,0.33178125,Breast
CVCL_1183,DU4475,24771867,Alisertib,0.271403125,Breast
CVCL_1183,DU4475,24821094,Ibrutinib,0.4031875,Breast
CVCL_1183,DU4475,135398738,Dacarbazine,0.34765625,Breast
CVCL_1183,DU4475,3062316,Dasatinib,0.36540625,Breast
CVCL_1183,DU4475,36314,Paclitaxel,0.084584375,Breast
CVCL_1183,DU4475,44137675,AZD6482,0.4298125,Breast
CVCL_1183,DU4475,6450551,Axitinib,0.328125,Breast
CVCL_1183,DU4475,9926054,BMS-345541,0.32440625,Breast
CVCL_1183,DU4475,9933475,Cediranib,0.33121875,Breast
CVCL_1187,EC-GI-10,11152667,AZD7762,0.255946875,Esophagus
CVCL_1187,EC-GI-10,123631,Gefitinib,0.39565625,Esophagus
CVCL_1187,EC-GI-10,135398516,OSI-027,0.37959375,Esophagus
CVCL_1187,EC-GI-10,176870,Erlotinib,0.4030625,Esophagus
CVCL_1187,EC-GI-10,216239,Sorafenib,0.36928125,Esophagus
CVCL_1187,EC-GI-10,24771867,Alisertib,0.2463125,Esophagus
CVCL_1187,EC-GI-10,24821094,Ibrutinib,0.3148125,Esophagus
CVCL_1187,EC-GI-10,135398738,Dacarbazine,0.50334375,Esophagus
CVCL_1187,EC-GI-10,3062316,Dasatinib,0.295665625,Esophagus
CVCL_1187,EC-GI-10,36314,Paclitaxel,0.13729375,Esophagus
CVCL_1187,EC-GI-10,44137675,AZD6482,0.4139375,Esophagus
CVCL_1187,EC-GI-10,6450551,Axitinib,0.363125,Esophagus
CVCL_1187,EC-GI-10,9926054,BMS-345541,0.38125,Esophagus
CVCL_1187,EC-GI-10,9933475,Cediranib,0.3834375,Esophagus
CVCL_1231,GI-1,11152667,AZD7762,0.149725,Brain
CVCL_1231,GI-1,123631,Gefitinib,0.41284375,Brain
CVCL_1231,GI-1,135398516,OSI-027,0.4006875,Brain
CVCL_1231,GI-1,156422,Doramapimod,0.46721875,Brain
CVCL_1231,GI-1,176870,Erlotinib,0.46828125,Brain
CVCL_1231,GI-1,216239,Sorafenib,0.42209375,Brain
CVCL_1231,GI-1,24771867,Alisertib,0.37996875,Brain
CVCL_1231,GI-1,24821094,Ibrutinib,0.44540625,Brain
CVCL_1231,GI-1,135398738,Dacarbazine,0.41896875,Brain
CVCL_1231,GI-1,3062316,Dasatinib,0.30475625,Brain
CVCL_1231,GI-1,36314,Paclitaxel,0.15796875,Brain
CVCL_1231,GI-1,44137675,AZD6482,0.28488125,Brain
CVCL_1231,GI-1,6450551,Axitinib,0.4140625,Brain
CVCL_1231,GI-1,9926054,BMS-345541,0.38446875,Brain
CVCL_1231,GI-1,9933475,Cediranib,0.35634375,Brain
CVCL_1245,HCC1143,11152667,AZD7762,0.181840625,Breast
CVCL_1245,HCC1143,123631,Gefitinib,0.37153125,Breast
CVCL_1245,HCC1143,135398516,OSI-027,0.36978125,Breast
CVCL_1245,HCC1143,156422,Doramapimod,0.45590625,Breast
CVCL_1245,HCC1143,176870,Erlotinib,0.41290625,Breast
CVCL_1245,HCC1143,216239,Sorafenib,0.460875,Breast
CVCL_1245,HCC1143,24771867,Alisertib,0.38965625,Breast
CVCL_1245,HCC1143,135398738,Dacarbazine,0.429375,Breast
CVCL_1245,HCC1143,3062316,Dasatinib,0.27006875,Breast
CVCL_1245,HCC1143,44137675,AZD6482,0.390125,Breast
CVCL_1245,HCC1143,6450551,Axitinib,0.4249375,Breast
CVCL_1245,HCC1143,9926054,BMS-345541,0.38221875,Breast
CVCL_1254,HCC1500,11152667,AZD7762,0.4221875,Breast
CVCL_1254,HCC1500,123631,Gefitinib,0.34859375,Breast
CVCL_1254,HCC1500,135398516,OSI-027,0.274778125,Breast
CVCL_1254,HCC1500,156422,Doramapimod,0.45428125,Breast
CVCL_1254,HCC1500,176870,Erlotinib,0.4365625,Breast
CVCL_1254,HCC1500,216239,Sorafenib,0.357875,Breast
CVCL_1254,HCC1500,24771867,Alisertib,0.3919375,Breast
CVCL_1254,HCC1500,24821094,Ibrutinib,0.38559375,Breast
CVCL_1254,HCC1500,135398738,Dacarbazine,0.4854375,Breast
CVCL_1254,HCC1500,3062316,Dasatinib,0.3984375,Breast
CVCL_1254,HCC1500,36314,Paclitaxel,0.32690625,Breast
CVCL_1254,HCC1500,44137675,AZD6482,0.45390625,Breast
CVCL_1254,HCC1500,6450551,Axitinib,0.31129375,Breast
CVCL_1254,HCC1500,9926054,BMS-345541,0.36359375,Breast
CVCL_1254,HCC1500,9933475,Cediranib,0.3770625,Breast
CVCL_1287,HSC-2,11152667,AZD7762,0.294609375,Head And Neck
CVCL_1287,HSC-2,123631,Gefitinib,0.31628125,Head And Neck
CVCL_1287,HSC-2,135398516,OSI-027,0.3880625,Head And Neck
CVCL_1287,HSC-2,156422,Doramapimod,0.44903125,Head And Neck
CVCL_1287,HSC-2,176870,Erlotinib,0.31853125,Head And Neck
CVCL_1287,HSC-2,216239,Sorafenib,0.33703125,Head And Neck
CVCL_1287,HSC-2,24771867,Alisertib,0.390125,Head And Neck
CVCL_1287,HSC-2,24821094,Ibrutinib,0.314,Head And Neck
CVCL_1287,HSC-2,135398738,Dacarbazine,0.46134375,Head And Neck
CVCL_1287,HSC-2,3062316,Dasatinib,0.14934375,Head And Neck
CVCL_1287,HSC-2,36314,Paclitaxel,0.29763125,Head And Neck
CVCL_1287,HSC-2,44137675,AZD6482,0.33634375,Head And Neck
CVCL_1287,HSC-2,6450551,Axitinib,0.397625,Head And Neck
CVCL_1287,HSC-2,9926054,BMS-345541,0.356125,Head And Neck
CVCL_1287,HSC-2,9933475,Cediranib,0.3664375,Head And Neck
CVCL_1324,Karpas-299,11152667,AZD7762,0.1493375,Lymph
CVCL_1324,Karpas-299,123631,Gefitinib,0.3891875,Lymph
CVCL_1324,Karpas-299,135398516,OSI-027,0.33378125,Lymph
CVCL_1324,Karpas-299,156422,Doramapimod,0.40753125,Lymph
CVCL_1324,Karpas-299,176870,Erlotinib,0.39528125,Lymph
CVCL_1324,Karpas-299,216239,Sorafenib,0.46128125,Lymph
CVCL_1324,Karpas-299,24771867,Alisertib,0.40909375,Lymph
CVCL_1324,Karpas-299,24821094,Ibrutinib,0.41659375,Lymph
CVCL_1324,Karpas-299,135398738,Dacarbazine,0.3393125,Lymph
CVCL_1324,Karpas-299,3062316,Dasatinib,0.36478125,Lymph
CVCL_1324,Karpas-299,36314,Paclitaxel,0.184825,Lymph
CVCL_1324,Karpas-299,44137675,AZD6482,0.433,Lymph
CVCL_1324,Karpas-299,6450551,Axitinib,0.3941875,Lymph
CVCL_1324,Karpas-299,9926054,BMS-345541,0.3541875,Lymph
CVCL_1327,KE-37,11152667,AZD7762,0.139946875,Blood
CVCL_1327,KE-37,123631,Gefitinib,0.37640625,Blood
CVCL_1327,KE-37,135398516,OSI-027,0.305034375,Blood
CVCL_1327,KE-37,156422,Doramapimod,0.46003125,Blood
CVCL_1327,KE-37,176870,Erlotinib,0.37746875,Blood
CVCL_1327,KE-37,216239,Sorafenib,0.3785,Blood
CVCL_1327,KE-37,24771867,Alisertib,0.216571875,Blood
CVCL_1327,KE-37,135398738,Dacarbazine,0.313875,Blood
CVCL_1327,KE-37,3062316,Dasatinib,0.35678125,Blood
CVCL_1327,KE-37,36314,Paclitaxel,0.047675,Blood
CVCL_1327,KE-37,44137675,AZD6482,0.41734375,Blood
CVCL_1327,KE-37,6450551,Axitinib,0.32340625,Blood
CVCL_1335,KNS-62,11152667,AZD7762,0.3174375,Lung
CVCL_1335,KNS-62,123631,Gefitinib,0.43359375,Lung
CVCL_1335,KNS-62,135398516,OSI-027,0.38490625,Lung
CVCL_1335,KNS-62,156422,Doramapimod,0.454625,Lung
CVCL_1335,KNS-62,176870,Erlotinib,0.43028125,Lung
CVCL_1335,KNS-62,216239,Sorafenib,0.38240625,Lung
CVCL_1335,KNS-62,24771867,Alisertib,0.4450625,Lung
CVCL_1335,KNS-62,24821094,Ibrutinib,0.457875,Lung
CVCL_1335,KNS-62,135398738,Dacarbazine,0.47990625,Lung
CVCL_1335,KNS-62,3062316,Dasatinib,0.428125,Lung
CVCL_1335,KNS-62,36314,Paclitaxel,0.33134375,Lung
CVCL_1335,KNS-62,44137675,AZD6482,0.4305,Lung
CVCL_1335,KNS-62,5494449,Tozasertib,0.45134375,Lung
CVCL_1335,KNS-62,6450551,Axitinib,0.43534375,Lung
CVCL_1335,KNS-62,9926054,BMS-345541,0.40571875,Lung
CVCL_1335,KNS-62,9933475,Cediranib,0.417125,Lung
CVCL_1344,KU-19-19,11152667,AZD7762,0.2773875,Bladder
CVCL_1344,KU-19-19,123631,Gefitinib,0.426,Bladder
CVCL_1344,KU-19-19,135398516,OSI-027,0.366,Bladder
CVCL_1344,KU-19-19,156422,Doramapimod,0.49096875,Bladder
CVCL_1344,KU-19-19,176870,Erlotinib,0.38953125,Bladder
CVCL_1344,KU-19-19,216239,Sorafenib,0.3934375,Bladder
CVCL_1344,KU-19-19,24771867,Alisertib,0.43203125,Bladder
CVCL_1344,KU-19-19,3062316,Dasatinib,0.281,Bladder
CVCL_1344,KU-19-19,36314,Paclitaxel,0.36459375,Bladder
CVCL_1344,KU-19-19,44137675,AZD6482,0.4561875,Bladder
CVCL_1344,KU-19-19,6450551,Axitinib,0.41775,Bladder
CVCL_1344,KU-19-19,9926054,BMS-345541,0.3880625,Bladder
CVCL_1345,Kuramochi,11152667,AZD7762,0.375,Ovary
CVCL_1345,Kuramochi,123631,Gefitinib,0.3859375,Ovary
CVCL_1345,Kuramochi,135398516,OSI-027,0.40625,Ovary
CVCL_1345,Kuramochi,156422,Doramapimod,0.42084375,Ovary
CVCL_1345,Kuramochi,176870,Erlotinib,0.4498125,Ovary
CVCL_1345,Kuramochi,216239,Sorafenib,0.40596875,Ovary
CVCL_1345,Kuramochi,24771867,Alisertib,0.427625,Ovary
CVCL_1345,Kuramochi,135398738,Dacarbazine,0.4661875,Ovary
CVCL_1345,Kuramochi,3062316,Dasatinib,0.32471875,Ovary
CVCL_1345,Kuramochi,36314,Paclitaxel,0.34865625,Ovary
CVCL_1345,Kuramochi,44137675,AZD6482,0.3993125,Ovary
CVCL_1345,Kuramochi,6450551,Axitinib,0.4455625,Ovary
CVCL_1345,Kuramochi,9926054,BMS-345541,0.41384375,Ovary
CVCL_1352,KYSE-410,11152667,AZD7762,0.271721875,Esophagus
CVCL_1352,KYSE-410,123631,Gefitinib,0.3151875,Esophagus
CVCL_1352,KYSE-410,135398516,OSI-027,0.349125,Esophagus
CVCL_1352,KYSE-410,156422,Doramapimod,0.46290625,Esophagus
CVCL_1352,KYSE-410,176870,Erlotinib,0.35696875,Esophagus
CVCL_1352,KYSE-410,216239,Sorafenib,0.3805,Esophagus
CVCL_1352,KYSE-410,24771867,Alisertib,0.35853125,Esophagus
CVCL_1352,KYSE-410,24821094,Ibrutinib,0.285159375,Esophagus
CVCL_1352,KYSE-410,135398738,Dacarbazine,0.44640625,Esophagus
CVCL_1352,KYSE-410,3062316,Dasatinib,0.214003125,Esophagus
CVCL_1352,KYSE-410,36314,Paclitaxel,0.14335625,Esophagus
CVCL_1352,KYSE-410,44137675,AZD6482,0.42215625,Esophagus
CVCL_1352,KYSE-410,6450551,Axitinib,0.41228125,Esophagus
CVCL_1352,KYSE-410,9926054,BMS-345541,0.400375,Esophagus
CVCL_1379,LNCaP clone FGC,11152667,AZD7762,0.29564375,Prostate
CVCL_1379,LNCaP clone FGC,123631,Gefitinib,0.440125,Prostate
CVCL_1379,LNCaP clone FGC,135398516,OSI-027,0.36334375,Prostate
CVCL_1379,LNCaP clone FGC,176870,Erlotinib,0.41778125,Prostate
CVCL_1379,LNCaP clone FGC,216239,Sorafenib,0.367875,Prostate
CVCL_1379,LNCaP clone FGC,24771867,Alisertib,0.36484375,Prostate
CVCL_1379,LNCaP clone FGC,24821094,Ibrutinib,0.4476875,Prostate
CVCL_1379,LNCaP clone FGC,135398738,Dacarbazine,0.448,Prostate
CVCL_1379,LNCaP clone FGC,3062316,Dasatinib,0.38134375,Prostate
CVCL_1379,LNCaP clone FGC,36314,Paclitaxel,0.122621875,Prostate
CVCL_1379,LNCaP clone FGC,44137675,AZD6482,0.2693625,Prostate
CVCL_1379,LNCaP clone FGC,6450551,Axitinib,0.36178125,Prostate
CVCL_1379,LNCaP clone FGC,9926054,BMS-345541,0.35796875,Prostate
CVCL_1379,LNCaP clone FGC,9933475,Cediranib,0.35690625,Prostate
CVCL_1385,LS411N,11152667,AZD7762,0.293184375,Colon
CVCL_1385,LS411N,123631,Gefitinib,0.41684375,Colon
CVCL_1385,LS411N,135398516,OSI-027,0.43275,Colon
CVCL_1385,LS411N,156422,Doramapimod,0.46809375,Colon
CVCL_1385,LS411N,176870,Erlotinib,0.47828125,Colon
CVCL_1385,LS411N,216239,Sorafenib,0.39984375,Colon
CVCL_1385,LS411N,24771867,Alisertib,0.5299375,Colon
CVCL_1385,LS411N,135398738,Dacarbazine,0.485875,Colon
CVCL_1385,LS411N,3062316,Dasatinib,0.42915625,Colon
CVCL_1385,LS411N,36314,Paclitaxel,0.45853125,Colon
CVCL_1385,LS411N,44137675,AZD6482,0.48778125,Colon
CVCL_1385,LS411N,6450551,Axitinib,0.43615625,Colon
CVCL_1385,LS411N,9926054,BMS-345541,0.39965625,Colon
CVCL_1402,Mel Ho,11152667,AZD7762,0.31384375,Skin
CVCL_1402,Mel Ho,123631,Gefitinib,0.3830625,Skin
CVCL_1402,Mel Ho,135398516,OSI-027,0.31765625,Skin
CVCL_1402,Mel Ho,156422,Doramapimod,0.453,Skin
CVCL_1402,Mel Ho,176870,Erlotinib,0.43665625,Skin
CVCL_1402,Mel Ho,216239,Sorafenib,0.39896875,Skin
CVCL_1402,Mel Ho,24771867,Alisertib,0.4353125,Skin
CVCL_1402,Mel Ho,135398738,Dacarbazine,0.434875,Skin
CVCL_1402,Mel Ho,3062316,Dasatinib,0.3884375,Skin
CVCL_1402,Mel Ho,36314,Paclitaxel,0.257175,Skin
CVCL_1402,Mel Ho,44137675,AZD6482,0.3363125,Skin
CVCL_1402,Mel Ho,6450551,Axitinib,0.4438125,Skin
CVCL_1402,Mel Ho,9926054,BMS-345541,0.3805625,Skin
CVCL_1411,MHH-ES-1,11152667,AZD7762,0.2378625,Bone
CVCL_1411,MHH-ES-1,123631,Gefitinib,0.3691875,Bone
CVCL_1411,MHH-ES-1,135398516,OSI-027,0.32246875,Bone
CVCL_1411,MHH-ES-1,156422,Doramapimod,0.364,Bone
CVCL_1411,MHH-ES-1,176870,Erlotinib,0.42703125,Bone
CVCL_1411,MHH-ES-1,216239,Sorafenib,0.38046875,Bone
CVCL_1411,MHH-ES-1,24771867,Alisertib,0.203778125,Bone
CVCL_1411,MHH-ES-1,135398738,Dacarbazine,0.405125,Bone
CVCL_1411,MHH-ES-1,3062316,Dasatinib,0.38171875,Bone
CVCL_1411,MHH-ES-1,36314,Paclitaxel,0.14133125,Bone
CVCL_1411,MHH-ES-1,44137675,AZD6482,0.3879375,Bone
CVCL_1411,MHH-ES-1,6450551,Axitinib,0.3365,Bone
CVCL_1411,MHH-ES-1,9926054,BMS-345541,0.35409375,Bone
CVCL_1415,MKN1,123631,Gefitinib,,Stomach
CVCL_1415,MKN1,135398516,OSI-027,0.4119375,Stomach
CVCL_1415,MKN1,156422,Doramapimod,0.4538125,Stomach
CVCL_1415,MKN1,176870,Erlotinib,0.426375,Stomach
CVCL_1415,MKN1,216239,Sorafenib,0.39203125,Stomach
CVCL_1415,MKN1,24771867,Alisertib,0.38521875,Stomach
CVCL_1415,MKN1,135398738,Dacarbazine,0.5146875,Stomach
CVCL_1415,MKN1,3062316,Dasatinib,0.293375,Stomach
CVCL_1415,MKN1,44137675,AZD6482,0.42203125,Stomach
CVCL_1415,MKN1,9926054,BMS-345541,0.438875,Stomach
CVCL_1454,NCI-H1092,11152667,AZD7762,0.254475,Lung
CVCL_1454,NCI-H1092,135398516,OSI-027,0.42221875,Lung
CVCL_1454,NCI-H1092,156422,Doramapimod,0.42715625,Lung
CVCL_1454,NCI-H1092,176870,Erlotinib,0.579375,Lung
CVCL_1454,NCI-H1092,216239,Sorafenib,0.355125,Lung
CVCL_1454,NCI-H1092,24771867,Alisertib,0.45884375,Lung
CVCL_1454,NCI-H1092,24821094,Ibrutinib,0.41234375,Lung
CVCL_1454,NCI-H1092,135398738,Dacarbazine,0.52725,Lung
CVCL_1454,NCI-H1092,3062316,Dasatinib,0.4285625,Lung
CVCL_1454,NCI-H1092,36314,Paclitaxel,0.29511875,Lung
CVCL_1454,NCI-H1092,44137675,AZD6482,0.44009375,Lung
CVCL_1454,NCI-H1092,6450551,Axitinib,0.37240625,Lung
CVCL_1454,NCI-H1092,9933475,Cediranib,0.3765625,Lung
CVCL_1455,NCI-H1105,11152667,AZD7762,0.2656625,Lung
CVCL_1455,NCI-H1105,135398516,OSI-027,0.39503125,Lung
CVCL_1455,NCI-H1105,156422,Doramapimod,0.3810625,Lung
CVCL_1455,NCI-H1105,176870,Erlotinib,0.49140625,Lung
CVCL_1455,NCI-H1105,216239,Sorafenib,0.36128125,Lung
CVCL_1455,NCI-H1105,24771867,Alisertib,0.35253125,Lung
CVCL_1455,NCI-H1105,24821094,Ibrutinib,0.37971875,Lung
CVCL_1455,NCI-H1105,135398738,Dacarbazine,0.4455,Lung
CVCL_1455,NCI-H1105,3062316,Dasatinib,0.37209375,Lung
CVCL_1455,NCI-H1105,36314,Paclitaxel,0.183075,Lung
CVCL_1455,NCI-H1105,44137675,AZD6482,0.395375,Lung
CVCL_1455,NCI-H1105,6450551,Axitinib,0.3579375,Lung
CVCL_1455,NCI-H1105,9926054,BMS-345541,0.3743125,Lung
CVCL_1455,NCI-H1105,9933475,Cediranib,0.3491875,Lung
CVCL_1456,NCI-H1155,11152667,AZD7762,0.2476125,Lung
CVCL_1456,NCI-H1155,123631,Gefitinib,0.387875,Lung
CVCL_1456,NCI-H1155,135398516,OSI-027,0.3284375,Lung
CVCL_1456,NCI-H1155,156422,Doramapimod,0.41625,Lung
CVCL_1456,NCI-H1155,176870,Erlotinib,0.4295,Lung
CVCL_1456,NCI-H1155,216239,Sorafenib,0.368,Lung
CVCL_1456,NCI-H1155,24771867,Alisertib,0.33228125,Lung
CVCL_1456,NCI-H1155,135398738,Dacarbazine,0.4514375,Lung
CVCL_1456,NCI-H1155,3062316,Dasatinib,0.40209375,Lung
CVCL_1456,NCI-H1155,36314,Paclitaxel,0.149353125,Lung
CVCL_1456,NCI-H1155,44137675,AZD6482,0.388125,Lung
CVCL_1456,NCI-H1155,6450551,Axitinib,0.37534375,Lung
CVCL_1456,NCI-H1155,9926054,BMS-345541,0.40125,Lung
CVCL_1464,NCI-H1355,11152667,AZD7762,0.225159375,Lung
CVCL_1464,NCI-H1355,123631,Gefitinib,0.3611875,Lung
CVCL_1464,NCI-H1355,135398516,OSI-027,0.2993375,Lung
CVCL_1464,NCI-H1355,156422,Doramapimod,0.450875,Lung
CVCL_1464,NCI-H1355,176870,Erlotinib,0.38884375,Lung
CVCL_1464,NCI-H1355,216239,Sorafenib,0.375,Lung
CVCL_1464,NCI-H1355,24771867,Alisertib,0.34775,Lung
CVCL_1464,NCI-H1355,24821094,Ibrutinib,0.4300625,Lung
CVCL_1464,NCI-H1355,135398738,Dacarbazine,0.44015625,Lung
CVCL_1464,NCI-H1355,3062316,Dasatinib,0.333875,Lung
CVCL_1464,NCI-H1355,36314,Paclitaxel,0.23161875,Lung
